,name,real_rent,age,route_1,route_2,route_3,room_number,DK,K,L,S,convenience,new,old,far,near,very far,very near,世田谷区,中央区,中野区,北区,千代田区,台東区,品川区,墨田区,大田区,文京区,新宿区,板橋区,江戸川区,江東区,渋谷区,港区,目黒区,練馬区,荒川区,葛飾区,豊島区,足立区
7668,リバーサイド２８,61000.0,27.0,15.0,16.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,ＪＲ高崎線 尾久駅 3階建 築5年,69000.0,5.0,8.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7670,コーポ・リリー,60000.0,87.0,9.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,サニーコートＳ,50000.0,31.0,25.0,18.0,26.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7672,サニーコートＳ,50000.0,31.0,25.0,18.0,26.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7673,サニーコートＳ,55000.0,31.0,25.0,18.0,26.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7674,東京メトロ千代田線 町屋駅 3階建 築21年,88000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7675,東京メトロ千代田線 町屋駅 3階建 築21年,97000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7676,オアシス　パティオ,113500.0,9.0,16.0,19.0,19.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7677,京王線 千歳烏山駅 2階建 築28年,63000.0,28.0,18.0,22.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,京王線 千歳烏山駅 2階建 築28年,67000.0,28.0,18.0,22.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,SFIDA東尾久,82000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7680,SFIDA東尾久,86000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7681,SFIDA東尾久,90000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7682,SFIDA東尾久,90000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7683,エレガンス,89000.0,30.0,7.0,20.0,29.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7684,エレガンス,90000.0,30.0,7.0,20.0,29.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7685,エレガンス,90000.0,30.0,7.0,20.0,29.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7686,日暮里・舎人ライナー 足立小台駅 4階建 築9年,68000.0,9.0,5.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7687,ユニメント寺町,54000.0,39.0,13.0,17.0,,1.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,ユニメント寺町,55000.0,39.0,13.0,17.0,,1.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,京王線 千歳烏山駅 2階建 築39年,54000.0,39.0,13.0,17.0,,1.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,京王線 千歳烏山駅 2階建 築39年,55000.0,39.0,13.0,17.0,,1.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,プラントグラスI,105000.0,3.0,5.0,25.0,6.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7692,プラントグラスI,105000.0,3.0,5.0,25.0,6.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7693,ロハスレジデンス,110000.0,14.0,6.0,9.0,7.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7694,東京メトロ丸ノ内線 新大塚駅 3階建 築14年,110000.0,14.0,6.0,9.0,10.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7695,ＪＲ高崎線 尾久駅 3階建 築5年,69000.0,5.0,8.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7696,東京メトロ千代田線 町屋駅 3階建 築21年,88000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7697,東京メトロ千代田線 町屋駅 3階建 築21年,97000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7698,京成本線 お花茶屋駅 2階建 築26年,83000.0,26.0,10.0,20.0,25.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7699,京成本線 お花茶屋駅 2階建 築26年,85000.0,26.0,10.0,20.0,25.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7700,京王線 明大前駅 2階建 築4年,62500.0,4.0,20.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,京王線 明大前駅 2階建 築4年,62500.0,4.0,20.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,SFIDA東尾久,82000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7703,SFIDA東尾久,86000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7704,SFIDA東尾久,90000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7705,SFIDA東尾久,90000.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7706,ブランエール,91000.0,11.0,6.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7707,小田急線 下北沢駅 2階建 築52年,47000.0,52.0,11.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,日暮里・舎人ライナー 足立小台駅 4階建 築9年,68000.0,9.0,5.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7709,京成押上線 京成立石駅 2階建 築9年,71000.0,9.0,7.0,18.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7710,仮称メゾンデルミエール,89000.0,0.0,7.0,25.0,29.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7711,仮称メゾンデルミエール,115000.0,0.0,7.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7712,仮称メゾンデルミエール,117000.0,0.0,7.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7713,仮称メゾンデルミエール,119000.0,0.0,7.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7714,仮称メゾンデルミエール,120000.0,0.0,7.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7715,仮称メゾンデルミエール,126000.0,0.0,7.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7716,ヴィータフェリーチェ東尾久,70000.0,1.0,5.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7717,日暮里・舎人ライナー 熊野前駅 2階建 築28年,86000.0,28.0,1.0,17.0,24.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7718,レオパレス山王,64000.0,36.0,13.0,20.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,レオパレス山王,64000.0,36.0,13.0,20.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,レオパレス山王,65000.0,36.0,13.0,20.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,ＪＲ京浜東北線 大森駅 2階建 築36年,64000.0,36.0,13.0,20.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,ＪＲ京浜東北線 大森駅 2階建 築36年,65000.0,36.0,13.0,20.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,豊勢ハイツ,83000.0,34.0,5.0,20.0,20.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7724,東京メトロ丸ノ内線 中野富士見町駅 3階建 新築,122000.0,0.0,11.0,13.0,18.0,1.0,0.0,1.0,0.0,1.0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,グランドゥール,107500.0,19.0,16.0,19.0,20.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7726,ＪＲ総武線 小岩駅 3階建 新築,89000.0,0.0,7.0,20.0,24.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7727,ＪＲ総武線 小岩駅 3階建 新築,117000.0,0.0,7.0,20.0,24.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7728,ＪＲ総武線 小岩駅 3階建 新築,119000.0,0.0,7.0,20.0,24.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7729,ＪＲ総武線 小岩駅 3階建 新築,126000.0,0.0,7.0,20.0,24.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7730,ハイツエイワII,75000.0,19.0,3.0,35.0,35.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7731,ハイツエイワII,77000.0,19.0,3.0,35.0,35.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7732,東京メトロ東西線 葛西駅 2階建 築30年,89000.0,30.0,5.0,20.0,20.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7733,東京メトロ東西線 葛西駅 2階建 築30年,89000.0,30.0,5.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7734,東京メトロ東西線 葛西駅 2階建 築30年,90000.0,30.0,5.0,20.0,20.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7735,エスパシオ東小岩,97000.0,1.0,8.0,13.0,15.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7736,仮称グランガーデン東向島,99000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,仮称グランガーデン東向島,100000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,仮称グランガーデン東向島,104000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,仮称グランガーデン東向島,105000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,仮称グランガーデン東向島,105000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,仮称グランガーデン東向島,113000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,仮称グランガーデン東向島,114000.0,0.0,7.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,グリーンハイム東尾久,82000.0,26.0,3.0,20.0,26.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7744,メゾン・プルミエール堀切,79000.0,26.0,10.0,13.0,,2.0,1.0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7745,コーポ・サン,77000.0,28.0,4.0,13.0,,2.0,1.0,0.0,0.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7746,レジデント西尾久,65500.0,5.0,5.0,15.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7747,CASA・I,101000.0,8.0,6.0,7.0,14.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,Wealth Court,69000.0,8.0,7.0,9.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7749,コーポマリーナ成城,48000.0,31.0,15.0,19.0,21.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,コーポマリーナ成城,48000.0,31.0,15.0,19.0,21.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,東武伊勢崎線 東向島駅 2階建 築14年,105000.0,14.0,8.0,10.0,13.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,都営新宿線 一之江駅 2階建 築8年,94000.0,8.0,5.0,21.0,,1.0,1.0,0.0,1.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7753,カーサジラソーレ,88000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7754,カーサジラソーレ,97000.0,21.0,3.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7755,GOLDEN HOUSE 新小岩,77000.0,3.0,6.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7756,北総線 新柴又駅 2階建 築29年,78000.0,29.0,6.0,,,2.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7757,ラプレジオ小岩,100000.0,3.0,5.0,21.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7758,ラプレジオ小岩,101000.0,3.0,5.0,21.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7759,Ｂａｒｂｒｉｃｋ　Ｓｕｍｉｄａ（バルブリックスミダ）,95000.0,3.0,6.0,,,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,アンソレイユ,100000.0,0.0,8.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7761,タカラリーベ,76000.0,3.0,6.0,16.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7762,Lanai House 393 Noah,92000.0,4.0,5.0,19.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7763,ＪＲ総武線 小岩駅 3階建 築4年,92000.0,4.0,24.0,5.0,19.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7764,スクーデリア,84000.0,4.0,6.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7765,京成本線 京成高砂駅 2階建 築9年,68500.0,9.0,7.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7766,京成本線 京成高砂駅 2階建 築9年,69000.0,9.0,7.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7767,京成本線 京成高砂駅 2階建 築9年,77000.0,9.0,7.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7768,ＪＲ総武線 新小岩駅 3階建 築5年,75000.0,5.0,6.0,26.0,35.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7769,HaumeaII,93000.0,10.0,9.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7770,ラシーネ一之江,94000.0,8.0,5.0,21.0,27.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7771,イーストフラッツ,65000.0,6.0,7.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7772,イーストフラッツ,68000.0,6.0,7.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7773,イーストフラッツ,68000.0,6.0,7.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7774,イーストフラッツ,68000.0,6.0,7.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7775,ひぐらしステーツ,71000.0,14.0,4.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7776,ＪＲ山手線 西日暮里駅 2階建 築14年,71000.0,14.0,4.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7777,ミハス西小山,88000.0,2.0,8.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7778,ミハス西小山,125000.0,2.0,8.0,14.0,3.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7779,メゾン西早稲田,65000.0,31.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7780,メゾン西早稲田,65000.0,31.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7781,メゾン西早稲田,68500.0,31.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7782,ドルチェシィダー,78000.0,29.0,6.0,14.0,7.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7783,シャンテ田端,59000.0,8.0,5.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7784,ＪＲ総武線 小岩駅 2階建 築29年,80000.0,29.0,14.0,14.0,26.0,2.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7785,ＪＲ総武線 小岩駅 2階建 築29年,85000.0,29.0,14.0,14.0,26.0,2.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
